Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Margins,Price / International,Compare At Price / International,Status
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,"Brembo 2P-.9044A 4-Piston Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc (Rear)","<h4><strong>Description</strong></h4>This is  4-Piston Monobloc Calipers | 380x28mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included, Rear        <p>&nbsp;</p>        <h4>Features</h4>        <p><strong>Caliper</strong></p><table><tbody>  <tr><td>Caliper Body</td><td>:</td><td>Cast Monobloc Radial Mount</td></tr>  <tr><td>Caliper Piston Configuration</td><td>:</td><td>4-Piston</td></tr>  <tr><td>Caliper Piston Design And Insert Type</td><td>:</td><td>Inner Pressure Seal / OEM Approved Dust Boot</td></tr></tbody></table><p><strong>Disc</strong></p><table><tbody>  <tr><td>Disc Material/Finish</td><td>:</td><td>Advanced High Carbon Alloy / Corrosion Resistant Plating</td></tr>  <tr><td>Disc Diameter</td><td>:</td><td>328mm</td></tr>  <tr><td>Disc Width (Measurement)</td><td>:</td><td>28mm</td></tr>  <tr><td>Disc Air Gap (Measurement)</td><td>:</td><td>17mm</td></tr>  <tr><td>Disc Annulus (Measurement)</td><td>:</td><td>54mm</td></tr>  <tr><td>Disc Construction</td><td>:</td><td>2-Piece Disc Assembly</td></tr>  <tr><td>Disc Vane Design (Measurement)</td><td>:</td><td>Vented Curved 48 Vane</td></tr>  <tr><td>Disc To Hat Mounting System</td><td>:</td><td>Floating D-Bobbin with Anti Rattle Spring</td></tr></tbody></table><p><strong>Friction Material</strong></p><table><tbody>  <tr><td>Pad Compound</td><td>:</td><td>Brembo High Performance FM1000</td></tr>  <tr><td>Pad Volume / Surface Area</td><td>:</td><td>48.2 | 53.6</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>What's Included</h4><ul>  <li>Brake Lines: Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge</li>  <li>Mounting Hardware: Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation</li></ul>        <p>&nbsp;</p>        <p>&nbsp;</p><h4>Compatibility</h4><div class=""compatibility-accordion-wrapper""><div class=""compatibility-tab"">                        <input name=""tabs"" type=""checkbox"" id=""compatibility-tab-1"">                        <label for=""compatibility-tab-1""><b>BMW</b><br></label>                                                    <div class=""compatibility-tab-content""><ul><li>M2 (F87)</li><li>M3 (EXCLUDING CARBON-CERAMIC BRAKE) (F80)</li><li>M4 (EXCLUDING CARBON-CERAMIC BRAKE) (F82)</li></ul></div></div></div><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>          <p>&nbsp;</p>        <h4>Part Number</h4><p>BREMBO-2P1.9044A2 (Cross Drilled /  Red)</p><p>BREMBO-2P1.9044A1 (Cross Drilled /  Black)</p><p>BREMBO-2P1.9044A3 (Cross Drilled /  Silver)</p><p>BREMBO-2P1.9044A5 (Cross Drilled /  Yellow)</p><p>BREMBO-2P2.9044A2 (TY1 /  Red)</p><p>BREMBO-2P2.9044A1 (TY1 /  Black)</p><p>BREMBO-2P2.9044A3 (TY1 /  Silver)</p><p>BREMBO-2P2.9044A5 (TY1 /  Yellow)</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Brembo</p>",Brembo,,Brake,"Uploaded by_Muazzim, Brand_Brembo, Product Type_Brake, Category_Brake Discs",TRUE,Disc Type,Cross Drilled,Finish,Red,,,BREMBO-2P1.9044A2,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044A2,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-red-med.jpg,1,"Brembo 2P-.9044A (R) 4-Piston Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc",,"Brembo 2P-.9044A (R) 4-Piston Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc","Get Brembo 2P-.9044A (R) 4-Piston Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.",,,,2P1.9044A2,,,new,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-red-med.jpg,kg,8708949900,,,,,active
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Black,,,BREMBO-2P1.9044A1,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044A1,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-black-med.jpg,2,,,,,,,,2P1.9044A1,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-black-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Silver,,,BREMBO-2P1.9044A3,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044A3,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-silver-med.jpg,3,,,,,,,,2P1.9044A3,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-silver-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Yellow,,,BREMBO-2P1.9044A5,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044A5,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-yellow-med.jpg,4,,,,,,,,2P1.9044A5,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-yellow-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Red,,,BREMBO-2P2.9044A2,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044A2,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-red-med.jpg,5,,,,,,,,2P2.9044A2,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-red-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Black,,,BREMBO-2P2.9044A1,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044A1,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-black-med.jpg,6,,,,,,,,2P2.9044A1,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-black-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Silver,,,BREMBO-2P2.9044A3,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044A3,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-silver-med.jpg,7,,,,,,,,2P2.9044A3,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-silver-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Yellow,,,BREMBO-2P2.9044A5,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044A5,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-yellow-med.jpg,8,,,,,,,,2P2.9044A5,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-yellow-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-billet-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,"Brembo 2P-.9044A 4-Piston Billet Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc (Rear)","<h4><strong>Description</strong></h4>This is  4-Piston Billet Monobloc Calipers | 380x28mm (15"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included, Rear        <p>&nbsp;</p>        <h4>Features</h4>        <p><strong>Caliper</strong></p><table><tbody>  <tr><td>Caliper Body</td><td>:</td><td>Billet Monobloc Radial Mount</td></tr>  <tr><td>Caliper Piston Configuration</td><td>:</td><td>4-Piston</td></tr>  <tr><td>Caliper Piston Design And Insert Type</td><td>:</td><td>Inner Pressure Seal / Recessed Dust Boot / Ventilated Stainless Steel Insert</td></tr></tbody></table><p><strong>Disc</strong></p><table><tbody>  <tr><td>Disc Material/Finish</td><td>:</td><td>Advanced High Carbon Alloy / Corrosion Resistant Plating</td></tr>  <tr><td>Disc Diameter</td><td>:</td><td>328mm</td></tr>  <tr><td>Disc Width (Measurement)</td><td>:</td><td>28mm</td></tr>  <tr><td>Disc Air Gap (Measurement)</td><td>:</td><td>17mm</td></tr>  <tr><td>Disc Annulus (Measurement)</td><td>:</td><td>54mm</td></tr>  <tr><td>Disc Construction</td><td>:</td><td>2-Piece Disc Assembly</td></tr>  <tr><td>Disc Vane Design (Measurement)</td><td>:</td><td>Vented Curved 48 Vane</td></tr>  <tr><td>Disc To Hat Mounting System</td><td>:</td><td>Floating D-Bobbin with Anti Rattle Spring</td></tr></tbody></table><p><strong>Friction Material</strong></p><table><tbody>  <tr><td>Pad Compound</td><td>:</td><td>Brembo High Performance FM1000</td></tr>  <tr><td>Pad Volume / Surface Area</td><td>:</td><td>48.2 | 53.6</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>What's Included</h4><ul>  <li>Brake Lines: Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge</li>  <li>Mounting Hardware: Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation</li></ul>        <p>&nbsp;</p>        <p>&nbsp;</p><h4>Compatibility</h4><div class=""compatibility-accordion-wrapper""><div class=""compatibility-tab"">                        <input name=""tabs"" type=""checkbox"" id=""compatibility-tab-1"">                        <label for=""compatibility-tab-1""><b>BMW</b><br></label>                                                    <div class=""compatibility-tab-content""><ul><li>M2 (F87)</li><li>M3 (EXCLUDING CARBON-CERAMIC BRAKE) (F80)</li><li>M4 (EXCLUDING CARBON-CERAMIC BRAKE) (F82)</li></ul></div></div></div><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>          <p>&nbsp;</p>        <h4>Part Number</h4><p>BREMBO-2P1.9044AR (Cross Drilled /  Nickel Plated)</p><p>BREMBO-2P2.9044AR (TY1 /  Nickel Plated)</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Brembo</p>",Brembo,,Brake,"Uploaded by_Muazzim, Brand_Brembo, Product Type_Brake, Category_Brake Discs",TRUE,Disc Type,Cross Drilled,Finish,Nickel Plated,,,BREMBO-2P1.9044AR,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044AR,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-gt-r-med.jpg,1,"Brembo 2P-.9044A (R) 4-Piston Billet Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc",,"Brembo 2P-.9044A (R) 4-Piston Billet Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc","Get Brembo 2P-.9044A (R) 4-Piston Billet Monobloc Calipers  380x28mm (15"") 2-Piece Discs Brake Disc for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.",,,,2P1.9044AR,,,new,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-gt-r-med.jpg,kg,8708949900,,,,,active
brembo-2p-9044a-r-4-piston-billet-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Nickel Plated,,,BREMBO-2P2.9044AR,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044AR,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-gt-r-med.jpg,2,,,,,,,,2P2.9044AR,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-gt-r-med.jpg,kg,8708949900,,,,,
brembo-2p-9044a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,Brembo 2P-.9044A 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc (Rear),"<h4><strong>Description</strong></h4>This is  4-Piston Cast Monobloc Calipers | 380x28mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included, Rear        <p>&nbsp;</p>        <h4>Features</h4>        <p><strong>Caliper</strong></p><table><tbody>  <tr><td>Caliper Body</td><td>:</td><td>Cast Monobloc Radial Mount</td></tr>  <tr><td>Caliper Piston Configuration</td><td>:</td><td>4-Piston</td></tr>  <tr><td>Caliper Piston Design And Insert Type</td><td>:</td><td>Inner Pressure Seal / Recessed Dust Boot / Stainless Steel Insert</td></tr></tbody></table><p><strong>Disc</strong></p><table><tbody>  <tr><td>Disc Material/Finish</td><td>:</td><td>Advanced High Carbon Alloy / Corrosion Resistant Plating</td></tr>  <tr><td>Disc Diameter</td><td>:</td><td>328mm</td></tr>  <tr><td>Disc Width (Measurement)</td><td>:</td><td>28mm</td></tr>  <tr><td>Disc Air Gap (Measurement)</td><td>:</td><td>17mm</td></tr>  <tr><td>Disc Annulus (Measurement)</td><td>:</td><td>54mm</td></tr>  <tr><td>Disc Construction</td><td>:</td><td>2-Piece Disc Assembly</td></tr>  <tr><td>Disc Vane Design (Measurement)</td><td>:</td><td>Vented Curved 48 Vane</td></tr>  <tr><td>Disc To Hat Mounting System</td><td>:</td><td>Floating D-Bobbin with Anti Rattle Spring</td></tr></tbody></table><p><strong>Friction Material</strong></p><table><tbody>  <tr><td>Pad Compound</td><td>:</td><td>Brembo High Performance FM1000</td></tr>  <tr><td>Pad Volume / Surface Area</td><td>:</td><td>48.2 | 53.6</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>What's Included</h4><ul>  <li>Brake Lines: Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge</li>  <li>Mounting Hardware: Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation</li></ul>        <p>&nbsp;</p>        <p>&nbsp;</p><h4>Compatibility</h4><div class=""compatibility-accordion-wrapper""><div class=""compatibility-tab"">                        <input name=""tabs"" type=""checkbox"" id=""compatibility-tab-1"">                        <label for=""compatibility-tab-1""><b>BMW</b><br></label>                                                    <div class=""compatibility-tab-content""><ul><li>M2 (F87)</li><li>M3 (EXCLUDING CARBON-CERAMIC BRAKE) (F80)</li><li>M4 (EXCLUDING CARBON-CERAMIC BRAKE) (F82)</li></ul></div></div></div><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>          <p>&nbsp;</p>        <h4>Part Number</h4><p>BREMBO-2P1.9044AS (Cross Drilled /  Black Hard Anodized)</p><p>BREMBO-2P2.9044AS (TY1 /  Black Hard Anodized)</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Brembo</p>",Brembo,,Brake,"Uploaded by_Muazzim, Brand_Brembo, Product Type_Brake, Category_Brake Discs",TRUE,Disc Type,Cross Drilled,Finish,Black Hard Anodized,,,BREMBO-2P1.9044AS,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P1.9044AS,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-gt-s-med.jpg,1,Brembo 2P-.9044A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc,,Brembo 2P-.9044A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc,Get Brembo 2P-.9044A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2P1.9044AS,,,new,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-drilled-gt-s-med.jpg,kg,8708949900,,,,,active
brembo-2p-9044a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Black Hard Anodized,,,BREMBO-2P2.9044AS,25000,shopify,continue,manual,3906.61,4246.32,TRUE,TRUE,2P2.9044AS,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-gt-s-med.jpg,2,,,,,,,,2P2.9044AS,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-p-caliper-4-piston-2-piece-345-365-380mm-slotted-type-1-gt-s-med.jpg,kg,8708949900,,,,,
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,Brembo 2S-.9013A 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc (Rear),"<h4><strong>Description</strong></h4>This is  4-Piston Cast Monobloc Calipers | 380x28mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included, Rear        <p>&nbsp;</p>        <h4>Features</h4>        <p><strong>Caliper</strong></p><table><tbody>  <tr><td>Caliper Body</td><td>:</td><td>Cast Monobloc Radial Mount</td></tr>  <tr><td>Caliper Piston Configuration</td><td>:</td><td>4-Piston</td></tr>  <tr><td>Caliper Piston Design And Insert Type</td><td>:</td><td>Inner Pressure Seal / OEM Approved Dust Boot</td></tr></tbody></table><p><strong>Disc</strong></p><table><tbody>  <tr><td>Disc Material/Finish</td><td>:</td><td>Advanced High Carbon Alloy / Corrosion Resistant Plating</td></tr>  <tr><td>Disc Diameter</td><td>:</td><td>328mm</td></tr>  <tr><td>Disc Width (Measurement)</td><td>:</td><td>28mm</td></tr>  <tr><td>Disc Air Gap (Measurement)</td><td>:</td><td>17mm</td></tr>  <tr><td>Disc Annulus (Measurement)</td><td>:</td><td>54mm</td></tr>  <tr><td>Disc Construction</td><td>:</td><td>2-Piece Disc Assembly</td></tr>  <tr><td>Disc Vane Design (Measurement)</td><td>:</td><td>Vented Curved 48 Vane</td></tr>  <tr><td>Disc To Hat Mounting System</td><td>:</td><td>Floating D-Bobbin with Anti Rattle Spring</td></tr></tbody></table><p><strong>Friction Material</strong></p><table><tbody>  <tr><td>Pad Compound</td><td>:</td><td>Brembo High Performance FM1000</td></tr>  <tr><td>Pad Volume / Surface Area</td><td>:</td><td>48.2 | 53.6</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>What's Included</h4><ul>  <li>Brake Lines: Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge</li>  <li>Mounting Hardware: Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation</li></ul>        <p>&nbsp;</p>        <p>&nbsp;</p><h4>Compatibility</h4><div class=""compatibility-accordion-wrapper""><div class=""compatibility-tab"">                        <input name=""tabs"" type=""checkbox"" id=""compatibility-tab-1"">                        <label for=""compatibility-tab-1""><b>BMW</b><br></label>                                                    <div class=""compatibility-tab-content""><ul><li>M2 (F87)</li><li>M3 (EXCLUDING CARBON-CERAMIC BRAKE) (F80)</li><li>M4 (EXCLUDING CARBON-CERAMIC BRAKE) (F82)</li></ul></div></div></div><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>          <p>&nbsp;</p>        <h4>Part Number</h4><p>BREMBO-2S1.9013A2 (Cross Drilled /  Red)</p><p>BREMBO-2S1.9013A1 (Cross Drilled /  Black)</p><p>BREMBO-2S1.9013A5 (Cross Drilled /  Yellow)</p><p>BREMBO-2S1.9013A6 (Cross Drilled /  White)</p><p>BREMBO-2S1.9013A7 (Cross Drilled /  Fluorescent Yellow)</p><p>BREMBO-2S2.9013A2 (TY1 /  Red)</p><p>BREMBO-2S2.9013A1 (TY1 /  Black)</p><p>BREMBO-2S2.9013A5 (TY1 /  Yellow)</p><p>BREMBO-2S2.9013A6 (TY1 /  White)</p><p>BREMBO-2S2.9013A7 (TY1 /  Fluorescent Yellow)</p><p>BREMBO-2S3.9013A2 (TY3 /  Red)</p><p>BREMBO-2S3.9013A1 (TY3 /  Black)</p><p>BREMBO-2S3.9013A5 (TY3 /  Yellow)</p><p>BREMBO-2S3.9013A6 (TY3 /  White)</p><p>BREMBO-2S3.9013A7 (TY3 /  Fluorescent Yellow)</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Brembo</p>",Brembo,,Brake,"Uploaded by_Muazzim, Brand_Brembo, Product Type_Brake, Category_Brake Discs",TRUE,Disc Type,Cross Drilled,Finish,Red,,,BREMBO-2S1.9013A2,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S1.9013A2,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-red-med.jpg,1,Brembo 2S-.9013A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc,,Brembo 2S-.9013A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc,Get Brembo 2S-.9013A (R) 4-Piston Cast Monobloc Calipers  380x28mm (15'') 2-Piece Discs Brake Disc for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2S1.9013A2,,,new,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-red-med.jpg,kg,8708949900,,,,,active
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Black,,,BREMBO-2S1.9013A1,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S1.9013A1,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-black-med.jpg,2,,,,,,,,2S1.9013A1,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-black-med.jpg,kg,8708949900,,,,,
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Yellow,,,BREMBO-2S1.9013A5,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S1.9013A5,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-yellow-med.jpg,3,,,,,,,,2S1.9013A5,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-yellow-med.jpg,kg,8708949900,,,,,
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,White,,,BREMBO-2S1.9013A6,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S1.9013A6,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-white-med.jpg,4,,,,,,,,2S1.9013A6,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-white-med.jpg,kg,8708949900,,,,,
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,Cross Drilled,,Fluorescent Yellow,,,BREMBO-2S1.9013A7,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S1.9013A7,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-fluo-yellow-med.jpg,5,,,,,,,,2S1.9013A7,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-drilled-fluo-yellow-med.jpg,kg,8708949900,,,,,
brembo-2s-9013a-r-4-piston-cast-monobloc-calipers-380x28mm-15-2-piece-discs-brake-disc,,,,,,,,,TY1,,Red,,,BREMBO-2S2.9013A2,25000,shopify,continue,manual,4008.08,4356.61,TRUE,TRUE,2S2.9013A2,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-1-red-med.jpg,6,,,,,,,,2S2.9013A2,,,,,,,,,,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-1-red-med.jpg,kg,8708949900,,,,,
