Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Margins,Price / International,Compare At Price / International,Status
textar-2445503-front-brake-pad-set-fits-mercedes-amg-gt-c-class-cls-e-class-glc-s-cl,Textar 2445503 Front Brake Pad Set Fits Mercedes Amg Gt C-Class Cls E-Class Glc S-Cl,"<h4><strong>Description</strong></h4>This is Textar 2445503 Front Brake Pad Set Fits Mercedes Amg Gt C-Class Cls E-Class Glc S-Cl        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>13.4</td></tr><tr><td>Packaging length (cm)</td><td>20.9</td></tr><tr><td>Wva number</td><td>24455</td></tr><tr><td>Weight (kg)</td><td>4.52</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Supplementary article/supplementary info</td><td>with counterweights</td></tr><tr><td>Width (mm)</td><td>189.2</td></tr><tr><td>Thickness (mm)</td><td>16.9</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>93.2</td></tr><tr><td>Packaging height (cm)</td><td>8.8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2445503</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2445503,4520,shopify,continue,manual,84.15,84.15,TRUE,TRUE,'4019722490651,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/467872/175985510625.webp,1,Textar 2445503 Front Brake Pad Set Fits Mercedes Amg Gt C-Class Cls E-Class Glc S-Cl,,Textar 2445503 Front Brake Pad Set Fits Mercedes Amg Gt C-Class Cls E-Class Glc S-Cl,Get Textar 2445503 Front Brake Pad Set Fits Mercedes Amg Gt C-Class Cls E-Class Glc S-Cl for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2445503,,,new,,,,,,,,kg,8708949900,63.11,,,,active
textar-2445505-front-brake-pad-set-fits-mercedes-gl-class-gle-gls-m-class,Textar 2445505 Front Brake Pad Set Fits Mercedes Gl-Class Gle Gls M-Class,"<h4><strong>Description</strong></h4>This is Textar 2445505 Front Brake Pad Set Fits Mercedes Gl-Class Gle Gls M-Class        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>13.4</td></tr><tr><td>Packaging length (cm)</td><td>20.9</td></tr><tr><td>Wva number</td><td>24455</td></tr><tr><td>Weight (kg)</td><td>3.9</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Supplementary article/supplementary info</td><td>with counterweights</td></tr><tr><td>Width (mm)</td><td>189.2</td></tr><tr><td>Thickness (mm)</td><td>16.9</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>93.2</td></tr><tr><td>Packaging height (cm)</td><td>8.8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2445505</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2445505,4040,shopify,continue,manual,97.96,97.96,TRUE,TRUE,'4019722541292,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/467873/1000032868.webp,1,Textar 2445505 Front Brake Pad Set Fits Mercedes Gl-Class Gle Gls M-Class,,Textar 2445505 Front Brake Pad Set Fits Mercedes Gl-Class Gle Gls M-Class,Get Textar 2445505 Front Brake Pad Set Fits Mercedes Gl-Class Gle Gls M-Class for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2445505,,,new,,,,,,,,kg,8708949900,73.47,,,,active
textar-2454601-frontrear-brake-pad-set-fits-ford-chevrolet-saab,Textar 2454601 FrontRear Brake Pad Set Fits Ford Chevrolet Saab,"<h4><strong>Description</strong></h4>This is Textar 2454601 FrontRear Brake Pad Set Fits Ford Chevrolet Saab        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front Or Rear</td></tr><tr><td>Packaging width (cm)</td><td>8.8</td></tr><tr><td>Packaging length (cm)</td><td>15.2</td></tr><tr><td>Wva number</td><td>24546</td></tr><tr><td>Weight (kg)</td><td>1.24</td></tr><tr><td>Number of wear indicators (Per Axle)</td><td>2</td></tr><tr><td>Wear warning contact</td><td>with acoustic wear warning</td></tr><tr><td>Supplementary article/supplementary info</td><td>with accessories</td></tr><tr><td>Width (mm)</td><td>137.7</td></tr><tr><td>Thickness (mm)</td><td>17.2</td></tr><tr><td>Brake system</td><td>mando</td></tr><tr><td>Height (mm)</td><td>45.9</td></tr><tr><td>Packaging height (cm)</td><td>8.4</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2454601</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2454601,1240,shopify,continue,manual,45.48,45.48,TRUE,TRUE,'4019722437595,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/467920/17598550619037.webp,1,Textar 2454601 FrontRear Brake Pad Set Fits Ford Chevrolet Saab,,Textar 2454601 FrontRear Brake Pad Set Fits Ford Chevrolet Saab,Get Textar 2454601 FrontRear Brake Pad Set Fits Ford Chevrolet Saab for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2454601,,,new,,,,,,,,kg,8708949900,34.11,,,,active
textar-2468101-front-brake-pad-set-fits-mercedes-60s-amg-gt-c-class-clk-cls-e-class,Textar 2468101 Front Brake Pad Set Fits Mercedes 60S Amg Gt C-Class Clk Cls E-Class,"<h4><strong>Description</strong></h4>This is Textar 2468101 Front Brake Pad Set Fits Mercedes 60S Amg Gt C-Class Clk Cls E-Class        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>13.4</td></tr><tr><td>Packaging length (cm)</td><td>20.9</td></tr><tr><td>Wva number</td><td>24681</td></tr><tr><td>Weight (kg)</td><td>4.4</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Width (mm)</td><td>189.9</td></tr><tr><td>Thickness (mm)</td><td>16.9</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>93.1</td></tr><tr><td>Packaging height (cm)</td><td>8.8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2468101</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2468101,4440,shopify,continue,manual,69.36,69.36,TRUE,TRUE,'4019722499425,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/467966/17598550981214.webp,1,Textar 2468101 Front Brake Pad Set Fits Mercedes 60S Amg Gt C-Class Clk Cls E-Class,,Textar 2468101 Front Brake Pad Set Fits Mercedes 60S Amg Gt C-Class Clk Cls E-Class,Get Textar 2468101 Front Brake Pad Set Fits Mercedes 60S Amg Gt C-Class Clk Cls E-Class for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2468101,,,new,,,,,,,,kg,8708949900,52.02,,,,active
textar-2488801-front-brake-pad-set-fits-audi-a4-a5,Textar 2488801 Front Brake Pad Set Fits Audi A4 A5,"<h4><strong>Description</strong></h4>This is Textar 2488801 Front Brake Pad Set Fits Audi A4 A5        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging height (cm)</td><td>8.3</td></tr><tr><td>Packaging width (cm)</td><td>12</td></tr><tr><td>Packaging length (cm)</td><td>17</td></tr><tr><td>Wva number</td><td>24888</td></tr><tr><td>Weight (kg)</td><td>2.7</td></tr><tr><td>Number of wear indicators (Per Axle)</td><td>1</td></tr><tr><td>Wear warning contact</td><td>with integrated wear warning contact</td></tr><tr><td>Width (mm)</td><td>95.3</td></tr><tr><td>Thickness (mm)</td><td>16.7</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>74.2</td></tr><tr><td>Number of pads</td><td>8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2488801</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2488801,2700,shopify,continue,manual,147.56,147.56,TRUE,TRUE,'4019722311123,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468034/17598566923088.webp,1,Textar 2488801 Front Brake Pad Set Fits Audi A4 A5,,Textar 2488801 Front Brake Pad Set Fits Audi A4 A5,Get Textar 2488801 Front Brake Pad Set Fits Audi A4 A5 for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2488801,,,new,,,,,,,,kg,8708949900,110.67,,,,active
textar-2514501-front-brake-pad-set-fits-audi-seat-a3-ateca-formentor-leon-leon-st-tt,Textar 2514501 Front Brake Pad Set Fits Audi Seat A3 Ateca Formentor Leon Leon St Tt,"<h4><strong>Description</strong></h4>This is Textar 2514501 Front Brake Pad Set Fits Audi Seat A3 Ateca Formentor Leon Leon St Tt        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>8.8</td></tr><tr><td>Packaging length (cm)</td><td>15.2</td></tr><tr><td>Wva number</td><td>25145</td></tr><tr><td>Weight (kg)</td><td>0.001</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Width (mm)</td><td>131.9</td></tr><tr><td>Thickness (mm)</td><td>16.2</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>77.2</td></tr><tr><td>Packaging height (cm)</td><td>8.4</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2514501</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2514501,2470,shopify,continue,manual,85.21,85.21,TRUE,TRUE,'4019722489334,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468096/17598567701514.webp,1,Textar 2514501 Front Brake Pad Set Fits Audi Seat A3 Ateca Formentor Leon Leon St Tt,,Textar 2514501 Front Brake Pad Set Fits Audi Seat A3 Ateca Formentor Leon Leon St Tt,Get Textar 2514501 Front Brake Pad Set Fits Audi Seat A3 Ateca Formentor Leon Leon St Tt for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2514501,,,new,,,,,,,,kg,8708949900,63.91,,,,active
textar-2533709-rear-brake-pad-set-fits-hyundai-creta-kona-stargazer-stargazer-x,Textar 2533709 Rear Brake Pad Set Fits Hyundai Creta Kona Stargazer Stargazer X,"<h4><strong>Description</strong></h4>This is Textar 2533709 Rear Brake Pad Set Fits Hyundai Creta Kona Stargazer Stargazer X        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Rear Left</td></tr><tr><td>Packaging width (cm)</td><td>8.8</td></tr><tr><td>Packaging length (cm)</td><td>15.2</td></tr><tr><td>Wva number</td><td>25337</td></tr><tr><td>Weight (kg)</td><td>0.7</td></tr><tr><td>Wear warning contact</td><td>with acoustic wear warning</td></tr><tr><td>Supplementary article/supplementary info</td><td>with accessories</td></tr><tr><td>Width (mm)</td><td>99.9</td></tr><tr><td>Thickness (mm)</td><td>15.7</td></tr><tr><td>Brake system</td><td>akebono</td></tr><tr><td>Height (mm)</td><td>40.9</td></tr><tr><td>Packaging height (cm)</td><td>8.4</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2533709</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2533709,1000,shopify,continue,manual,28.93,28.93,TRUE,TRUE,'4019722576003,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468165/17598568907769.webp,1,Textar 2533709 Rear Brake Pad Set Fits Hyundai Creta Kona Stargazer Stargazer X,,Textar 2533709 Rear Brake Pad Set Fits Hyundai Creta Kona Stargazer Stargazer X,Get Textar 2533709 Rear Brake Pad Set Fits Hyundai Creta Kona Stargazer Stargazer X for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2533709,,,new,,,,,,,,kg,8708949900,21.7,,,,active
textar-2538401-rear-brake-pad-set-fits-ford-f-150,Textar 2538401 Rear Brake Pad Set Fits Ford F-150,"<h4><strong>Description</strong></h4>This is Textar 2538401 Rear Brake Pad Set Fits Ford F-150        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Rear Left</td></tr><tr><td>Packaging width (cm)</td><td>12</td></tr><tr><td>Packaging length (cm)</td><td>17</td></tr><tr><td>Wva number</td><td>25384</td></tr><tr><td>Weight (kg)</td><td>1.34</td></tr><tr><td>Wear warning contact</td><td>not prepared for wear warning indicator</td></tr><tr><td>Supplementary article/supplementary info</td><td>with accessories</td></tr><tr><td>Width (mm)</td><td>149.1</td></tr><tr><td>Thickness (mm)</td><td>17.3</td></tr><tr><td>Brake system</td><td>kelsey-hayes</td></tr><tr><td>Height (mm)</td><td>54.6</td></tr><tr><td>Packaging height (cm)</td><td>8.3</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2538401</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2538401,1000,shopify,continue,manual,31.81,31.81,TRUE,TRUE,'4019722603112,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468174/17598568122086.webp,1,Textar 2538401 Rear Brake Pad Set Fits Ford F-150,,Textar 2538401 Rear Brake Pad Set Fits Ford F-150,Get Textar 2538401 Rear Brake Pad Set Fits Ford F-150 for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2538401,,,new,,,,,,,,kg,8708949900,23.86,,,,active
textar-2551205-rear-brake-pad-set-fits-porsche-911-continental-flying-spur-panamera,Textar 2551205 Rear Brake Pad Set Fits Porsche 911 Continental Flying Spur Panamera,"<h4><strong>Description</strong></h4>This is Textar 2551205 Rear Brake Pad Set Fits Porsche 911 Continental Flying Spur Panamera        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Rear Left</td></tr><tr><td>Packaging width (cm)</td><td>13.4</td></tr><tr><td>Packaging length (cm)</td><td>20.9</td></tr><tr><td>Wva number</td><td>25512</td></tr><tr><td>Weight (kg)</td><td>0.001</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Supplementary article/supplementary info</td><td>with counterweights</td></tr><tr><td>Width (mm)</td><td>187.5</td></tr><tr><td>Thickness (mm)</td><td>17.9</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>86.9</td></tr><tr><td>Packaging height (cm)</td><td>8.8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2551205</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2551205,2760,shopify,continue,manual,111.6,111.6,TRUE,TRUE,'4019722572302,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468186/17598568920685.webp,1,Textar 2551205 Rear Brake Pad Set Fits Porsche 911 Continental Flying Spur Panamera,,Textar 2551205 Rear Brake Pad Set Fits Porsche 911 Continental Flying Spur Panamera,Get Textar 2551205 Rear Brake Pad Set Fits Porsche 911 Continental Flying Spur Panamera for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2551205,,,new,,,,,,,,kg,8708949900,83.7,,,,active
textar-2556601-front-brake-pad-set-fits-porsche-718-boxster-718-cayman-911-cayman,Textar 2556601 Front Brake Pad Set Fits Porsche 718 Boxster 718 Cayman 911 Cayman,"<h4><strong>Description</strong></h4>This is Textar 2556601 Front Brake Pad Set Fits Porsche 718 Boxster 718 Cayman 911 Cayman        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>13.4</td></tr><tr><td>Packaging length (cm)</td><td>20.9</td></tr><tr><td>Wva number</td><td>25566</td></tr><tr><td>Weight (kg)</td><td>3.3</td></tr><tr><td>Wear warning contact</td><td>not prepared for wear warning indicator</td></tr><tr><td>Width (mm)</td><td>198.3</td></tr><tr><td>Thickness (mm)</td><td>17.6</td></tr><tr><td>Brake system</td><td>brembo</td></tr><tr><td>Height (mm)</td><td>80</td></tr><tr><td>Packaging height (cm)</td><td>8.8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2556601</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2556601,3364,shopify,continue,manual,159.12,159.12,TRUE,TRUE,'4019722544248,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468201/17598568630414.webp,1,Textar 2556601 Front Brake Pad Set Fits Porsche 718 Boxster 718 Cayman 911 Cayman,,Textar 2556601 Front Brake Pad Set Fits Porsche 718 Boxster 718 Cayman 911 Cayman,Get Textar 2556601 Front Brake Pad Set Fits Porsche 718 Boxster 718 Cayman 911 Cayman for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2556601,,,new,,,,,,,,kg,8708949900,119.34,,,,active
textar-2561703-front-brake-pad-set-fits-bmw-mini-2-ix-ix1-mini-countryman-x1-x2,Textar 2561703 Front Brake Pad Set Fits BMW Mini 2 Ix Ix1 Mini Countryman X1 X2,"<h4><strong>Description</strong></h4>This is Textar 2561703 Front Brake Pad Set Fits BMW Mini 2 Ix Ix1 Mini Countryman X1 X2        <p>&nbsp;</p><h4>Features</h4><table><tbody><tr><td>Fitting position</td><td>Front</td></tr><tr><td>Packaging width (cm)</td><td>12</td></tr><tr><td>Packaging length (cm)</td><td>17</td></tr><tr><td>Wva number</td><td>25617</td></tr><tr><td>Weight (kg)</td><td>1.8</td></tr><tr><td>Thickness 2 (mm)</td><td>18</td></tr><tr><td>Thickness 1 (mm)</td><td>18.4</td></tr><tr><td>Wear warning contact</td><td>prepared for wear warning indicator</td></tr><tr><td>Height 2 (mm)</td><td>74.6</td></tr><tr><td>Height 1 (mm)</td><td>70.1</td></tr><tr><td>Supplementary article/supplementary info</td><td>with accessories</td></tr><tr><td>Width (mm)</td><td>129.2</td></tr><tr><td>Brake system</td><td>trw</td></tr><tr><td>Supplementary article/supplementary info 2</td><td>with brake caliper screws</td></tr><tr><td>Packaging height (cm)</td><td>8.3</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>TEXTAR-2561703</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>Textar</p>",Textar,,Brake,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_Textar, Product Type_Brake, Category_Brake Pads",TRUE,Title,Default Title,,,,,TEXTAR-2561703,1840,shopify,continue,manual,59.25,59.25,TRUE,TRUE,'4019722586101,https://azmotorfactors.co.uk//assets/modules/mod_ecommerce/prod_images/468212/17598568917474.webp,1,Textar 2561703 Front Brake Pad Set Fits BMW Mini 2 Ix Ix1 Mini Countryman X1 X2,,Textar 2561703 Front Brake Pad Set Fits BMW Mini 2 Ix Ix1 Mini Countryman X1 X2,Get Textar 2561703 Front Brake Pad Set Fits BMW Mini 2 Ix Ix1 Mini Countryman X1 X2 for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,2561703,,,new,,,,,,,,kg,8708949900,44.44,,,,active
